"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Zfp710",0.303169310610791,-0.058773257479995,0.073,0.04,1
"Nudt5",0.303489340250334,0.258520248345324,0.193,0.143,1
"Slc30a7",0.303677993695613,-0.0130888221582364,0.083,0.048,1
"Bin3",0.303677993695613,0.046079881887691,0.083,0.048,1
"Med20",0.303840386699213,0.150810033818315,0.092,0.056,1
"Rfxap",0.304070916380207,0.158949769098137,0.101,0.063,1
"Chmp7",0.304100581137252,-0.0970116930997794,0.147,0.095,1
"Snx21",0.304369798680829,-0.00547564264588862,0.156,0.103,1
"Faf1",0.304429262408054,0.0491913698774663,0.183,0.127,1
"Rnf7",0.30453071056655,0.166466642803461,0.339,0.262,1
"Naaa",0.304616464748155,0.151375913966633,0.11,0.071,1
"Lancl1",0.304684614593333,-0.048040275073429,0.138,0.087,1
"Clock",0.304694534900664,-0.253368363386853,0.174,0.214,1
"Hectd1",0.304711282755589,-0.377325701500346,0.385,0.397,1
"Mtmr3",0.304742287103372,0.039146955366596,0.193,0.246,1
"Nol10",0.304842434672347,-0.00777838964657768,0.028,0.056,1
"Rnf19a",0.305065913614688,0.0927420020674206,0.211,0.151,1
"Gnas",0.30507574201517,-0.0608366115840728,0.734,0.897,1
"Psmb6",0.30532019114801,0.0970950042852525,0.404,0.31,1
"9530036O11Rik",0.305455768812922,-0.017121371819275,0.073,0.04,1
"Rab19",0.305455768812922,-0.116413648447509,0.073,0.04,1
"Fbxl8",0.305455768812922,-0.183638563177426,0.073,0.04,1
"Gm48226",0.305455768812922,-0.0136882578827486,0.073,0.04,1
"Bicd1",0.305859655852298,-0.173452623882046,0.055,0.087,1
"Scpep1",0.305859655852298,-0.171306825822823,0.055,0.087,1
"Ormdl3",0.305957539667825,0.0095024326811548,0.174,0.119,1
"Usp42",0.305990060961827,-0.193278748129339,0.064,0.095,1
"Fam160a2",0.306128551700655,-0.079081561950108,0.083,0.119,1
"Ercc1",0.306352370929847,-0.413133109693275,0.092,0.127,1
"Gtf2i",0.306512372164097,0.0971798993902413,0.394,0.302,1
"Senp2",0.306692444878598,-0.295648681038924,0.211,0.246,1
"Ascc3",0.306715456368107,-0.366981987234803,0.128,0.167,1
"1810013L24Rik",0.306715747883912,-0.289711765842624,0.128,0.167,1
"Ppp3cb",0.306740564120617,-0.096054607471742,0.138,0.183,1
"Ndufs8",0.306771677487336,-0.00287322643896792,0.367,0.27,1
"Myl12a",0.306857706106621,-0.264054967059291,0.78,0.794,1
"Snd1",0.307330357598101,0.00734589822013892,0.147,0.095,1
"Pabpn1",0.307464856069615,0.0355690441208971,0.385,0.421,1
"Tmem64",0.307887802792477,-0.223638065977339,0.055,0.087,1
"Wdr46",0.307887802792477,0.200997880702201,0.092,0.056,1
"Dmap1",0.307917218561689,-0.268798839880991,0.064,0.095,1
"Champ1",0.307917218561689,-0.195892708459752,0.064,0.095,1
"Pcca",0.307917218561689,0.123682949426579,0.101,0.063,1
"Gstm2",0.308188313587893,-0.162992342044796,0.128,0.167,1
"Pfdn6",0.308288777529684,-0.324778694625224,0.248,0.278,1
"Vapa",0.308345492799378,-0.216524234764282,0.45,0.508,1
"Cct6a",0.308376538980577,-0.0564432368451772,0.312,0.349,1
"Cckar",0.308879545062193,0.204555796212297,0.037,0.016,1
"Tbx3",0.308879545062193,0.237664360249268,0.037,0.016,1
"Ubash3b",0.308879545062193,0.176046334769191,0.037,0.016,1
"Arhgef25",0.308879545062193,0.140639356665649,0.037,0.016,1
"Fzd3",0.308879545062193,0.101222118941184,0.037,0.016,1
"Cebpd",0.309081223854045,-0.067733183832585,0.156,0.103,1
"Phc2",0.30933150288824,0.00791112842889374,0.257,0.183,1
"Cldnd1",0.30933150288824,-0.00196927337953801,0.257,0.183,1
"Psen2",0.309852390576235,-0.289007285919102,0.064,0.095,1
"Fam98a",0.309852390576235,0.214492038915121,0.101,0.063,1
"Tnfrsf1a",0.309924829160834,-0.055690422202565,0.092,0.056,1
"Arsb",0.309924829160834,0.0808918798643792,0.092,0.056,1
"Ube2l3",0.310001188267727,-0.197030373957003,0.349,0.389,1
"Micos10",0.310118719623187,-0.11486551262606,0.431,0.476,1
"Pigv",0.310127514049621,-0.0448104915056043,0.083,0.048,1
"Gm5617",0.310127514049621,0.0194124982560031,0.083,0.048,1
"Raph1",0.310183583839437,-0.212862950632467,0.183,0.222,1
"Eps8l2",0.310209503912601,-0.0588328246387959,0.358,0.262,1
"Setx",0.310626892538016,-0.351768841891279,0.156,0.19,1
"Aimp2",0.311021916200565,0.0931581408549264,0.193,0.135,1
"Mrps10",0.311739017120607,0.0876331777716687,0.193,0.135,1
"Pak1",0.31197073627896,0.0492993268831949,0.092,0.056,1
"Ick",0.312002290031837,0.1629706748276,0.11,0.071,1
"Tmem30a",0.312147297531377,0.186557680393934,0.413,0.341,1
"Ccr2",0.31223958903661,0.191751482798416,0.037,0.016,1
"Akap7",0.31223958903661,0.118559408102701,0.037,0.016,1
"Zfp563",0.31223958903661,0.0346769596809147,0.037,0.016,1
"Angptl4",0.31223958903661,0.0719568573404575,0.037,0.016,1
"Trpm3",0.31223958903661,0.0740904537131125,0.037,0.016,1
"Nr3c1",0.312539630227208,-0.208393239180029,0.422,0.429,1
"Ctso",0.312634029134254,-0.255929283413356,0.128,0.167,1
"Ly75",0.312745711832477,0.14301315841166,0.138,0.095,1
"Ifit3b",0.312745711832477,0.304077700630617,0.138,0.095,1
"Akr1e1",0.313746782132547,0.20578536738296,0.101,0.063,1
"Gosr1",0.313867036201247,0.109282700308505,0.11,0.071,1
"Dlg3",0.314025525147481,-0.0220999148616489,0.092,0.056,1
"Pold1",0.314255288361921,-0.24236844987663,0.037,0.063,1
"AW554918",0.314255288361921,-0.200433913963993,0.037,0.063,1
"Zbtb2",0.31447707980352,0.0472297701410306,0.083,0.048,1
"Eppk1",0.31447707980352,-0.111433953450638,0.083,0.048,1
"Hspbap1",0.31447707980352,0.0327254773902393,0.046,0.079,1
"Htra1",0.314575698296519,0.168730361712277,0.349,0.286,1
"Pdlim1",0.314598170798884,-0.309050781366744,0.257,0.294,1
"Mpv17l",0.314748960085407,0.0575477862023184,0.101,0.143,1
"Ehmt2",0.31534250525808,0.070854847923116,0.193,0.135,1
"Gpaa1",0.315437719226186,-0.0121900897584638,0.156,0.103,1
"Riok1",0.315503817060504,-0.277749817947919,0.101,0.135,1
"Fubp1",0.315567427512153,-0.271778433662487,0.303,0.333,1
"Arid4a",0.315617990573694,-0.307947606942504,0.22,0.246,1
"Cd247",0.315623629028986,0.0534617949431284,0.037,0.016,1
"Fam110b",0.315623629028986,0.105275133079542,0.037,0.016,1
"Alg6",0.315623629028986,0.00421279160960081,0.037,0.016,1
"2510017J16Rik",0.315623629028986,0.18188195459645,0.037,0.016,1
"Slc46a3",0.315623629028986,0.0390764185753617,0.037,0.016,1
"Neu3",0.315623629028986,0.0700451746078456,0.037,0.016,1
"Pde4a",0.315623629028986,0.00782619919665414,0.037,0.016,1
"Olfr920",0.315623629028986,0.110276607604238,0.037,0.016,1
"Lrrc49",0.315623629028986,0.187763820106402,0.037,0.016,1
"Nle1",0.315623629028986,0.135517660082214,0.037,0.016,1
"2810402E24Rik",0.315623629028986,0.0903188041551944,0.037,0.016,1
"Tfcp2",0.315623629028986,0.0284564627895061,0.037,0.016,1
"Tbx1",0.315623629028986,0.0446004354111132,0.037,0.016,1
"Ciz1",0.316485746687551,-0.177176391787444,0.092,0.127,1
"Mbnl2",0.316653635782449,-0.278017417163542,0.413,0.437,1
"Casp7",0.316666831759719,-0.08974612674187,0.083,0.048,1
"Naa38",0.316685444088295,-0.0413636692893132,0.248,0.175,1
"Endog",0.316687119682767,-0.177332053593558,0.037,0.063,1
"Mre11a",0.316687119682767,-0.265089517781695,0.037,0.063,1
"Zfp429",0.316687119682767,-0.190494799891234,0.037,0.063,1
"Epn3",0.317340747089099,0.267417523560414,0.239,0.183,1
"Wac",0.31746477491362,-0.233631429144276,0.321,0.349,1
"Washc2",0.317605158204308,-0.436405920722028,0.294,0.31,1
"Rabggtb",0.317673241576065,-0.259613409200518,0.064,0.095,1
"Dcaf15",0.317673241576065,0.144982050213031,0.101,0.063,1
"Dexi",0.317673241576065,0.0836861184085085,0.101,0.063,1
"Pgap2",0.317758068095488,-0.128607157955994,0.33,0.238,1
"Psmd13",0.317815700007012,-0.198640557524693,0.303,0.333,1
"Nsd1",0.317923519654652,-0.371789166102997,0.33,0.357,1
"Psmc4",0.318009353977999,-0.219192610730501,0.239,0.278,1
"Zfp280d",0.31815312187628,0.172977007195265,0.211,0.151,1
"Brf1",0.318161750524722,-0.0600818531880573,0.092,0.056,1
"Sharpin",0.318195787137053,-0.14378856219331,0.138,0.087,1
"Cdv3",0.318297211428042,0.261393322417427,0.367,0.302,1
"March2",0.318765249548688,0.266669008252778,0.303,0.238,1
"Taf1a",0.318866563672645,-0.000880427570953829,0.083,0.048,1
"Ipo7",0.318918135200188,-0.251132210359445,0.165,0.206,1
"Prkag1",0.319030861615483,-0.306527190438231,0.156,0.19,1
"Proser2",0.319031667399166,0.0788185631053168,0.037,0.016,1
"Ass1",0.319031667399166,0.0592454712735116,0.037,0.016,1
"Cdk5rap1",0.319031667399166,0.00631038504870532,0.037,0.016,1
"4921531C22Rik",0.319031667399166,0.0615194629062883,0.037,0.016,1
"Ampd2",0.319031667399166,0.0812494744928763,0.037,0.016,1
"Gm19409",0.319031667399166,0.0151081545180276,0.037,0.016,1
"Taf1c",0.319031667399166,0.100298765373438,0.037,0.016,1
"Glipr1",0.319031667399166,0.0461518613127381,0.037,0.016,1
"Lyrm9",0.319031667399166,0.0569996809324029,0.037,0.016,1
"Tgfb3",0.319031667399166,0.0141604010631738,0.037,0.016,1
"Gm20554",0.319031667399166,0.0249814651748924,0.037,0.016,1
"D130062J10Rik",0.319031667399166,0.0242306287919068,0.037,0.016,1
"Arhgef40",0.319031667399166,0.0294957300839851,0.037,0.016,1
"Ctnnd2",0.319031667399166,-0.02441798506035,0.037,0.016,1
"Eme2",0.319031667399166,0.073545997630613,0.037,0.016,1
"Naxd",0.319076153550595,0.103983644372568,0.45,0.357,1
"Pstpip1",0.319131264690592,-0.265975958185509,0.037,0.063,1
"1700017B05Rik",0.319131264690592,-0.208199580161979,0.037,0.063,1
"Csrnp1",0.319131264690592,-0.162757825009118,0.037,0.063,1
"Ulk1",0.319287056742483,0.127761672265453,0.128,0.087,1
"Galnt2",0.319648497460885,0.145153585181078,0.101,0.063,1
"Immp1l",0.319702337322165,0.0741500515394933,0.193,0.135,1
"Ing4",0.319829212617077,0.156058453160034,0.202,0.143,1
"Hsd17b4",0.320292938048192,0.178289043957804,0.22,0.159,1
"Gt(ROSA)26Sor",0.320475455193569,-0.174661322488705,0.101,0.135,1
"Emd",0.320893685994113,0.19432407142306,0.174,0.127,1
"Zfp57",0.321055860464053,-0.00215198956124629,0.174,0.119,1
"Isg20l2",0.321076275456856,-0.00476390865818853,0.083,0.048,1
"Wdr47",0.321076275456856,-0.0640453313605013,0.083,0.048,1
"Brpf1",0.321076275456856,-0.0239304400145058,0.083,0.048,1
"Rfesd",0.321076275456856,-0.0700560213184353,0.083,0.048,1
"Sdcbp",0.321276932778036,-0.264624815664943,0.477,0.492,1
"Mfsd6",0.321432519931866,0.169053228362446,0.303,0.23,1
"Slc25a36",0.321450857527861,0.305445171388568,0.321,0.254,1
"Sirt4",0.321587723231717,-0.194017183296103,0.037,0.063,1
"Psph",0.321587723231717,-0.227938458215399,0.037,0.063,1
"Zfp954",0.321587723231717,-0.192033573740312,0.037,0.063,1
"Kat8",0.321587723231717,-0.250518744936092,0.037,0.063,1
"Ints11",0.321631770633542,0.189987368173094,0.101,0.063,1
"Fzd1",0.321633993211038,-0.246097227316188,0.092,0.127,1
"Nsun2",0.321879486148721,-0.135038618045518,0.156,0.103,1
"Pbdc1",0.321879486148721,-0.295343453253177,0.11,0.143,1
"Zc3h7b",0.322005362595027,0.175453437572301,0.275,0.206,1
"Fkbp15",0.322024578678391,-0.00406223575243259,0.229,0.167,1
"Kmt5b",0.322024578678391,0.044574818478836,0.229,0.167,1
"Rbm7",0.322051282562895,-0.219536540755997,0.183,0.222,1
"Hist1h1e",0.322099931193552,0.177926366202019,0.147,0.103,1
"2310009A05Rik",0.322144458866888,-0.0724542471553725,0.147,0.095,1
"Nipsnap1",0.322333506823612,0.0330995372584403,0.092,0.056,1
"BC029722",0.322410622472469,0.261577801011143,0.174,0.127,1
"Naga",0.322410622472469,0.204449763334574,0.174,0.127,1
"Uck2",0.322463704135177,0.117380225483324,0.037,0.016,1
"Atp6v0d2",0.322463704135177,0.0514349225288375,0.037,0.016,1
"Ipp",0.322463704135177,0.0728094273580794,0.037,0.016,1
"Gm20033",0.322463704135177,-0.052520749527098,0.037,0.016,1
"Helq",0.322463704135177,0.0368091710639577,0.037,0.016,1
"Eln",0.322463704135177,0.0435266053557645,0.037,0.016,1
"Slc25a26",0.322463704135177,0.108353491013847,0.037,0.016,1
"Depp1",0.322463704135177,0.0831487139298801,0.037,0.016,1
"Mex3b",0.322463704135177,0.0865034676077145,0.037,0.016,1
"Thap1",0.322463704135177,0.0385968419437876,0.037,0.016,1
"Primpol",0.322463704135177,0.0244352249989037,0.037,0.016,1
"Cacna1a",0.322463704135177,-0.0314672100776206,0.037,0.016,1
"2810021J22Rik",0.322463704135177,0.04793944964261,0.037,0.016,1
"Sco1",0.322463704135177,0.0619662452742757,0.037,0.016,1
"Zscan12",0.322463704135177,0.00207332737969451,0.037,0.016,1
"Gm46404",0.322463704135177,0.00997519822243458,0.037,0.016,1
"2510009E07Rik",0.322463704135177,0.034670121996235,0.037,0.016,1
"Tcp11",0.322463704135177,0.108296216802264,0.037,0.016,1
"Ube3c",0.32254736280768,-0.0448455907076369,0.165,0.111,1
"Dr1",0.322845350047232,0.188788133562685,0.138,0.095,1
"Tgfbrap1",0.323170550585294,-0.152106711312104,0.128,0.167,1
"Nf2",0.323295966613974,-0.125987344241315,0.083,0.048,1
"Zfp560",0.323362158376256,-0.120595583440671,0.092,0.127,1
"Ide",0.323383797174455,0.1920802959789,0.229,0.167,1
"Slamf1",0.323845498479225,-0.196142854556095,0.018,0.04,1
"Eng",0.323845498479225,-0.244964531334769,0.018,0.04,1
"Hist2h3c1",0.323845498479225,-0.106281248617375,0.018,0.04,1
"Gtf2ird1",0.323845498479225,-0.0978882853085213,0.018,0.04,1
"Iffo1",0.323845498479225,-0.119520785637388,0.018,0.04,1
"Zfp235",0.323845498479225,-0.144096457085343,0.018,0.04,1
"Dpy19l3",0.323845498479225,-0.140014572164839,0.018,0.04,1
"Kctd14",0.323845498479225,-0.157090759042776,0.018,0.04,1
"Trim21",0.323845498479225,-0.101297158350599,0.018,0.04,1
"Nup133",0.323845498479225,-0.142726295315658,0.018,0.04,1
"N4bp3",0.323845498479225,-0.14360432761503,0.018,0.04,1
"Coil",0.323845498479225,-0.0963135127484504,0.018,0.04,1
"Polg2",0.323845498479225,-0.136962153429472,0.018,0.04,1
"Csta2",0.323845498479225,-0.204585144123217,0.018,0.04,1
"Dnajc28",0.323845498479225,-0.105951210068269,0.018,0.04,1
"Zfp52",0.323845498479225,-0.0950405963424845,0.018,0.04,1
"Txnl1",0.323910774815153,0.150275909472352,0.33,0.254,1
"Chpf2",0.323932229534996,0.216721030072646,0.174,0.127,1
"Ccdc77",0.324056494523487,-0.138747857103903,0.037,0.063,1
"Pwp1",0.324056494523487,-0.120861203286572,0.037,0.063,1
"Atpaf2",0.324056494523487,-0.181494214405885,0.037,0.063,1
"Yju2",0.324056494523487,-0.139993190204262,0.037,0.063,1
"Pfdn4",0.324133324373882,-0.403771021264082,0.128,0.159,1
"Ube2n",0.324284983995365,-0.0666933714555621,0.303,0.214,1
"B3gat3",0.324417960214289,0.038039506100407,0.248,0.183,1
"Rtca",0.324432153603559,-0.101555779183901,0.055,0.087,1
"Zcchc4",0.324432708119228,0.0053911429318233,0.092,0.056,1
"Edrf1",0.324432708119228,-0.111887401670826,0.055,0.087,1
"Mrpl28",0.324607714799219,-0.0963145447688295,0.248,0.175,1
"Rtcb",0.324865662017731,-0.155270233814565,0.257,0.302,1
"Tprkb",0.325525636230851,-0.151241953864427,0.083,0.048,1
"Qser1",0.325622366778244,-0.217542940946964,0.064,0.095,1
"Ripk2",0.325622366778244,0.168270932169478,0.101,0.063,1
"Osbpl7",0.325622366778244,-0.249844578614355,0.064,0.095,1
"Tep1",0.325622366778244,0.088113248594098,0.101,0.063,1
"Sdf4",0.325624254554394,0.0395856509762529,0.44,0.357,1
"Prkcsh",0.325727855421498,0.250780183104211,0.33,0.262,1
"Ikbke",0.325919736836474,-0.0188436687643761,0.037,0.016,1
"Usp50",0.325919736836474,-0.00402521921869191,0.037,0.016,1
"Slco4a1",0.325919736836474,0.0106672719258871,0.037,0.016,1
"Car8",0.325919736836474,-0.0118624508403377,0.037,0.016,1
"Pard6a",0.325919736836474,-0.00113938389196663,0.037,0.016,1
"Tmem218",0.325919736836474,-0.00232504203110031,0.037,0.016,1
"Ankrd24",0.325919736836474,0.0172721698060242,0.037,0.016,1
"Spns2",0.325919736836474,0.010323058075933,0.037,0.016,1
"Abhd10",0.325919736836474,-0.0153063245215406,0.037,0.016,1
"Rbm42",0.326145807383561,-0.340796498153586,0.358,0.373,1
"Npw",0.326273742697226,-0.114477404934517,0.339,0.246,1
"Idi1",0.326540790348745,-0.0100305862925896,0.092,0.056,1
"Bend5",0.327060156478661,-0.0974723808757603,0.018,0.04,1
"Zfp932",0.327060156478661,-0.100177514914661,0.018,0.04,1
"Tmc8",0.327060156478661,-0.143879687925393,0.018,0.04,1
"Sacs",0.327060156478661,-0.123078978043615,0.018,0.04,1
"Pkmyt1",0.327060156478661,-0.141351636357552,0.018,0.04,1
"Wdr4",0.327060156478661,-0.116427524058568,0.018,0.04,1
"Klhl15",0.327060156478661,-0.0934035647870051,0.018,0.04,1
"Sdhd",0.327065272325539,0.181672671224545,0.248,0.183,1
"Pdcd4",0.327184364560254,-0.240640052249735,0.101,0.135,1
"Slc38a9",0.32722963384549,-0.435517080358789,0.128,0.159,1
"Gnl2",0.327306277000999,-0.301103130604158,0.119,0.151,1
"Naglu",0.327306277000999,-0.0966370640456016,0.165,0.111,1
"Farsb",0.327629688047228,-0.238475965603402,0.064,0.095,1
"Rpp30",0.327629688047228,-0.443880648170945,0.064,0.095,1
"Bcr",0.327756544992245,-0.00974427952434254,0.257,0.19,1
"Emc1",0.32808953838613,0.318627233200023,0.22,0.167,1
"Zfand5",0.328267341882351,-0.113054823873526,0.33,0.381,1
"Wtip",0.328482194056929,0.10309803538108,0.202,0.143,1
"Fyco1",0.328616817178953,0.0693707615374057,0.248,0.175,1
"Wrn",0.328657752226402,0.0660927883072569,0.092,0.056,1
"Dxo",0.328657752226402,-0.112879418856382,0.055,0.087,1
"Limch1",0.328895156071554,-0.298539241435635,0.771,0.778,1
"Ap4s1",0.32890266062188,-0.141118463664531,0.165,0.111,1
"Cd47",0.329060144252666,-0.152352708123634,0.514,0.563,1
"Wdr76",0.329399760697537,-0.0118447009720535,0.037,0.016,1
"Sema4a",0.329399760697537,-0.042565635913702,0.037,0.016,1
"5930430L01Rik",0.329399760697537,-0.0875182774868839,0.037,0.016,1
"Sdhaf3",0.329399760697537,-0.0158085150708803,0.037,0.016,1
"Sbsn",0.329399760697537,-0.00538120446027482,0.037,0.016,1
"1600014C10Rik",0.329399760697537,-0.0450396757701791,0.037,0.016,1
"1700030K09Rik",0.329399760697537,-0.0109847093853289,0.037,0.016,1
"5830448L01Rik",0.329399760697537,0.0105266031474858,0.037,0.016,1
"Sgsm3",0.329399760697537,-0.00746870480367471,0.037,0.016,1
"Zbtb11os1",0.329399760697537,-0.0592546363423327,0.037,0.016,1
"Cmss1",0.329399760697537,-0.03226682050819,0.037,0.016,1
"4933408B17Rik",0.329399760697537,-0.113335944793992,0.037,0.016,1
"Praf2",0.329399760697537,-0.0163382240613661,0.037,0.016,1
"Dennd1a",0.329881956462798,0.120359500755567,0.128,0.087,1
"Pak1ip1",0.330027876776229,-0.456306223638614,0.147,0.175,1
"Eif2ak4",0.330295465043518,-0.09977476817541,0.018,0.04,1
"Tmem8b",0.330295465043518,-0.0808509959753781,0.018,0.04,1
"Pgam5",0.330295465043518,-0.141932055256777,0.018,0.04,1
"Gm44699",0.330295465043518,-0.073587139365613,0.018,0.04,1
"Fastkd3",0.330295465043518,-0.0665916377583295,0.018,0.04,1
"Tmsb4x",0.33072653865094,0.343161499223707,1,1,1
"Sdf2",0.330762653026526,0.0956314028021037,0.266,0.198,1
"Pqlc2",0.330783592134363,-0.0367431738354612,0.092,0.056,1
"Atxn10",0.331448982258937,0.260661992752918,0.422,0.349,1
"Mprip",0.331451280929701,0.260849004375583,0.679,0.619,1
"Mief1",0.331536667576774,-0.19277581656253,0.037,0.063,1
"Mgst3",0.331572800257688,-0.0971619816136611,0.33,0.246,1
"Stard7",0.331668370696944,-0.291043762512539,0.064,0.095,1
"Kdm5d",0.331668370696944,-0.169031104011614,0.064,0.095,1
"Uqcr10",0.331720129927801,0.235533584901176,0.45,0.381,1
"Flna",0.331743014991542,-0.348521248764793,0.257,0.286,1
"Cltb",0.332048795732426,0.199670890463127,0.339,0.278,1
"Ncoa1",0.332171890355824,-0.29235155234596,0.138,0.175,1
"2610002M06Rik",0.332274500449113,-0.12137819191922,0.083,0.048,1
"Rest",0.332454739914622,-0.266452510451096,0.248,0.278,1
"Scaf1",0.332657885680235,-0.394201270514624,0.193,0.222,1
"Scrn1",0.332916924655669,0.0605731534028793,0.11,0.071,1
"Map3k4",0.333017256424605,0.0092371790317945,0.193,0.135,1
"Ube2q1",0.333333975883916,0.239750647640734,0.339,0.27,1
"Zfp326",0.333357726870142,-0.117009572507048,0.156,0.103,1
"Samd8",0.333479667908284,0.0176729750393319,0.119,0.167,1
"Rfc5",0.333551417834546,-0.117481718284721,0.018,0.04,1
"Zfp324",0.333551417834546,-0.0659900195999007,0.018,0.04,1
"Aagab",0.333551417834546,-0.121948771551512,0.018,0.04,1
"Smg8",0.333551417834546,-0.062006224063223,0.018,0.04,1
"Nkapl",0.333551417834546,-0.100566732229332,0.018,0.04,1
"Abcc10",0.333551417834546,-0.0660264701067159,0.018,0.04,1
"Platr21",0.333551417834546,-0.0694116132922687,0.018,0.04,1
"Lrtm2",0.333670603532382,-0.041735484444536,0.119,0.159,1
"Hps4",0.333699728751244,0.156553564887539,0.101,0.063,1
"Ccdc9",0.333699728751244,-0.263396465759821,0.064,0.095,1
"Arhgef26",0.333734039595939,0.0448087160297514,0.532,0.421,1
"Bet1",0.33385798067918,-0.152962499201304,0.138,0.087,1
"Dis3l2",0.334054669357646,-0.179561172291962,0.037,0.063,1
"Pms2",0.334054669357646,-0.0499515346435255,0.037,0.063,1
"Aldh16a1",0.334054669357646,-0.222652103683415,0.037,0.063,1
"Kdm5b",0.334080274541951,0.00512055461834715,0.257,0.183,1
"Cdc42se2",0.334281825921624,-0.0786428937227017,0.459,0.476,1
"Fip1l1",0.334502147908804,-0.291135294764381,0.266,0.294,1
"Tmx4",0.334683904722737,0.176458555532086,0.119,0.079,1
"Ext2",0.334750904724158,0.273664893316741,0.275,0.206,1
"Hip1r",0.334768059235479,-0.265624928383569,0.165,0.198,1
"Romo1",0.334840793985984,0.0331099754726221,0.349,0.278,1
"Pld1",0.334862140625572,0.120061682747663,0.11,0.071,1
"Ankle2",0.334862140625572,-0.318664495224133,0.073,0.103,1
"Tbc1d5",0.334862140625572,-0.153879457266091,0.073,0.103,1
"Rusc2",0.335006439618472,-0.364737958213141,0.349,0.373,1
"Timm44",0.335061897901656,0.000787816452913481,0.092,0.056,1
"Esyt1",0.335391225687711,-0.11930031119698,0.211,0.254,1
"E2f1",0.335628413662902,-0.129561212587875,0.092,0.127,1
"Cited2",0.335628413662902,-0.130702588306968,0.092,0.127,1
"Gfm1",0.33573909528643,-6.81343537616286e-05,0.101,0.063,1
"Eif2b4",0.33573909528643,0.0383327484674022,0.101,0.063,1
"Dus1l",0.33573909528643,0.00562474582958436,0.101,0.063,1
"Zfp942",0.33573909528643,-0.196453987702061,0.064,0.095,1
"Aff4",0.335848546945582,-0.154161701611025,0.367,0.397,1
"mt-Nd6",0.336065250256219,0.173612847470431,0.165,0.119,1
"Rgcc",0.336115059831429,-0.40333442917542,0.523,0.508,1
"Uvrag",0.336440999465575,-0.394987779571043,0.202,0.222,1
"Traf3ip1",0.336584970434509,-0.117078350136888,0.037,0.063,1
"Ophn1",0.336584970434509,-0.268681246187047,0.037,0.063,1
"Mlxip",0.336633379522977,-0.319673070321762,0.128,0.159,1
"Cdkn1a",0.336633379522977,0.623460296883559,0.165,0.127,1
"Bcl7c",0.336757728165555,-0.0557718422825585,0.257,0.183,1
"Atp6v1d",0.336757728165555,-0.137919120378539,0.257,0.183,1
"Arhgap33",0.336828006703904,-0.0572826068125022,0.018,0.04,1
"Snhg14",0.336828006703904,-0.0940319336411797,0.018,0.04,1
"Slfn5",0.336828006703904,-0.180550340264008,0.018,0.04,1
"Zbtb25",0.336828006703904,-0.0968497891714219,0.018,0.04,1
"Zfp35",0.336828006703904,-0.0691955969395286,0.018,0.04,1
"Incenp",0.336828006703904,-0.141130611606893,0.018,0.04,1
"1110059E24Rik",0.336960135318145,-0.305436254009506,0.119,0.151,1
"Rsf1",0.336985055393284,-0.28936590777689,0.239,0.262,1
"Dera",0.337070264629467,0.32093249049791,0.128,0.087,1
"Rela",0.337155399581593,0.145155349889022,0.284,0.214,1
"Uba2",0.337635604317955,-0.244351752982755,0.165,0.198,1
"Cd44",0.337785968225801,-0.270798376116833,0.064,0.095,1
"Fam241b",0.337786467956132,-0.0134470783572367,0.101,0.063,1
"Smim26",0.338767399207295,0.0379632714941381,0.202,0.143,1
"Ado",0.3387744951946,-0.181732170696224,0.073,0.103,1
"BC005561",0.338886974419113,-0.370258589344573,0.138,0.167,1
"Fgf1",0.339131315486429,0.0604458507628123,0.642,0.54,1
"Ube2e1",0.33915100920629,-0.000603023798743108,0.248,0.183,1
"Vps37b",0.339375688017262,-0.105363865995338,0.055,0.087,1
"Fgfrl1",0.339554622143752,-0.0559005870571975,0.211,0.151,1
"Hbb-bt",0.339683953498225,-0.206955563702493,0.101,0.143,1
"Aasdhppt",0.339841844138976,-0.217461355847768,0.064,0.095,1
"Tbc1d8b",0.339841844138976,0.0457339892267949,0.101,0.063,1
"Ptpn7",0.340125221684703,-0.0527416785634119,0.018,0.04,1
"Polr1b",0.340125221684703,0.0386015371041285,0.018,0.04,1
"Zbtb40",0.340125221684703,-0.0471956212529561,0.018,0.04,1
"Rassf4",0.340125221684703,-0.0559102995367171,0.018,0.04,1
"Zfp420",0.340125221684703,-0.0761110243855271,0.018,0.04,1
"Osgin1",0.340125221684703,-0.0751033162816391,0.018,0.04,1
"Taf4b",0.340125221684703,0.0161691230543282,0.018,0.04,1
"Smc5",0.340179088093701,-0.173264965881784,0.083,0.119,1
"Arhgef16",0.340206727623827,0.17610661551871,0.156,0.111,1
"Neat1",0.340460499402164,-0.145640677886064,0.459,0.532,1
"Zzef1",0.3405680398216,-0.23615779002306,0.239,0.27,1
"Cgn",0.340698932930939,-0.0671349694480721,0.394,0.286,1
"Usp1",0.340741629209614,-0.278986289374641,0.073,0.103,1
"Pip5k1c",0.340741629209614,0.10280193783295,0.11,0.071,1
"Arhgef28",0.340852932645014,-0.244026856512224,0.303,0.349,1
"Cd3d",0.340886353654805,0.364717700911078,0.046,0.024,1
"Atg7",0.340977999583485,0.195640516549522,0.174,0.127,1
"Uckl1",0.341035983276356,0.159867061991635,0.11,0.151,1
"G3bp1",0.341440908325205,-0.0796824791113258,0.321,0.357,1
