"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mylk3",0.177723339381112,-0.123442627575519,0,0.009,1
"Gm39228",0.177723339381112,-0.00572607624542406,0,0.009,1
"4930513N10Rik",0.177723339381112,-0.0122532598279118,0,0.009,1
"4931428F04Rik",0.177723339381112,-0.00935134998603371,0,0.009,1
"Gm20163",0.177723339381112,-0.00850034152540523,0,0.009,1
"Gm38250",0.177723339381112,-0.123442627575519,0,0.009,1
"Gm16156",0.177723339381112,-0.0193681326805542,0,0.009,1
"Nqo1",0.177723339381112,-0.119863226831013,0,0.009,1
"Gm32352",0.177723339381112,-0.00483041083420984,0,0.009,1
"Gm45805",0.177723339381112,-0.0439194445809717,0,0.009,1
"Gm31718",0.177723339381112,-0.0126008951921405,0,0.009,1
"Mmp12",0.177723339381112,-0.123442627575519,0,0.009,1
"Trpc6",0.177723339381112,-0.121403329134303,0,0.009,1
"Gm16302",0.177723339381112,-0.00850034152540523,0,0.009,1
"Gpr83",0.177723339381112,-0.102338472387405,0,0.009,1
"Opcml",0.177723339381112,-0.0128905219538911,0,0.009,1
"Adamts15",0.177723339381112,-0.0797598180608324,0,0.009,1
"Ccdc153",0.177723339381112,-0.00591968733972966,0,0.009,1
"Gm48604",0.177723339381112,-0.0201158162938752,0,0.009,1
"Gm47204",0.177723339381112,-0.0361466165343225,0,0.009,1
"Ncam1",0.177723339381112,-0.114767657585567,0,0.009,1
"Bco2",0.177723339381112,-0.0193681326805542,0,0.009,1
"9230112J17Rik",0.177723339381112,-0.00547908291686706,0,0.009,1
"Parp16",0.177723339381112,-0.0204420360195702,0,0.009,1
"Rbpms2",0.177723339381112,-0.0244123269804741,0,0.009,1
"Gm27253",0.177723339381112,-0.00761119193640831,0,0.009,1
"BC065403",0.177723339381112,-0.00761119193640831,0,0.009,1
"4933433G15Rik",0.177723339381112,-0.00891185757600589,0,0.009,1
"Gm17477",0.177723339381112,-0.0525729714729574,0,0.009,1
"Gm27227",0.177723339381112,-0.0784360297977237,0,0.009,1
"Esyt3",0.177723339381112,-0.0244123269804741,0,0.009,1
"Gm34397",0.177723339381112,-0.00547908291686706,0,0.009,1
"Fbxw13",0.177723339381112,-0.0176293626143364,0,0.009,1
"Gm31410",0.177723339381112,-0.00547908291686706,0,0.009,1
"Gm17396",0.177723339381112,-0.0169021872101392,0,0.009,1
"Myrip",0.177723339381112,-0.114767657585567,0,0.009,1
"D830035M03Rik",0.177723339381112,-0.00891185757600589,0,0.009,1
"Entpd3",0.177723339381112,-0.00555450166265107,0,0.009,1
"Ackr2",0.177723339381112,-0.0134951102785994,0,0.009,1
"Gm47140",0.177723339381112,-0.110179550217915,0,0.009,1
"Esr1",0.177723339381112,-0.00614505467217785,0,0.009,1
"B430219N15Rik",0.177723339381112,-0.00891185757600589,0,0.009,1
"Gm26674",0.177723339381112,-0.0132598655624247,0,0.009,1
"Adgb",0.177723339381112,-0.100017520178352,0,0.009,1
"Epm2a",0.177723339381112,-0.0538566440214011,0,0.009,1
"Hebp2",0.177723339381112,-0.00872906866408216,0,0.009,1
"4933406P04Rik",0.177723339381112,-0.0800493230438853,0,0.009,1
"Gm46218",0.177723339381112,-0.0148469341867326,0,0.009,1
"Rspo3",0.177723339381112,-0.085589627980611,0,0.009,1
"Gm48086",0.177723339381112,-0.0370990475777719,0,0.009,1
"Hk1os",0.177723339381112,-0.0176293626143364,0,0.009,1
"Prss57",0.177723339381112,-0.00547908291686706,0,0.009,1
"Efna2",0.177723339381112,-0.00632930223931638,0,0.009,1
"Gm16104",0.177723339381112,-0.01179780694479,0,0.009,1
"Zfp433",0.177723339381112,-0.0439194445809717,0,0.009,1
"Eid3",0.177723339381112,-0.0824433057463767,0,0.009,1
"Gm17249",0.177723339381112,-0.00572607624542406,0,0.009,1
"Gm47956",0.177723339381112,-0.00848943720799009,0,0.009,1
"Lrriq1",0.177723339381112,-0.00614505467217785,0,0.009,1
"9530003J23Rik",0.177723339381112,-0.0805365313010139,0,0.009,1
"Gm40773",0.177723339381112,-0.0805365313010139,0,0.009,1
"Mdm1",0.177723339381112,-0.00875794842447246,0,0.009,1
"Gm48591",0.177723339381112,-0.00891185757600589,0,0.009,1
"Gm20492",0.177723339381112,-0.0109374360161471,0,0.009,1
"Gm4189",0.177723339381112,-0.0132598655624247,0,0.009,1
"Stac3",0.177723339381112,-0.0370990475777719,0,0.009,1
"Rdh9",0.177723339381112,-0.121292009754641,0,0.009,1
"Slc39a5",0.177723339381112,-0.0244123269804741,0,0.009,1
"Pmel",0.177723339381112,-0.00872906866408216,0,0.009,1
"Emid1",0.177723339381112,-0.0230336923672669,0,0.009,1
"Igfbp3",0.177723339381112,-0.00920758087631398,0,0.009,1
"Gm11998",0.177723339381112,-0.0707605368664695,0,0.009,1
"Fbxo48",0.177723339381112,-0.103620929165693,0,0.009,1
"4933415A04Rik",0.177723339381112,-0.0115628144352503,0,0.009,1
"Gm12153",0.177723339381112,-0.011824156047548,0,0.009,1
"Gm12166",0.177723339381112,-0.00639072862048123,0,0.009,1
"Zfp354b",0.177723339381112,-0.00572607624542406,0,0.009,1
"Fstl4",0.177723339381112,-0.0378957402515862,0,0.009,1
"Csf2",0.177723339381112,-0.120738462850672,0,0.009,1
"Slc36a2",0.177723339381112,-0.0805365313010139,0,0.009,1
"Gria1",0.177723339381112,-0.0613746811428444,0,0.009,1
"4930438A08Rik",0.177723339381112,-0.0824433057463767,0,0.009,1
"Myo15",0.177723339381112,-0.0191301834993509,0,0.009,1
"Aldh3a1",0.177723339381112,-0.0204420360195702,0,0.009,1
"Gm12278",0.177723339381112,-0.01179780694479,0,0.009,1
"Gm12279",0.177723339381112,-0.00555450166265107,0,0.009,1
"Cdrt4",0.177723339381112,-0.00639072862048123,0,0.009,1
"Hs3st3b1",0.177723339381112,-0.01179780694479,0,0.009,1
"Dnah9",0.177723339381112,-0.0370990475777719,0,0.009,1
"Hes7",0.177723339381112,-0.00850034152540523,0,0.009,1
"Tmem95",0.177723339381112,-0.00829575514918553,0,0.009,1
"Ccdc92b",0.177723339381112,-0.00848943720799009,0,0.009,1
"Gm10392",0.177723339381112,-0.0244123269804741,0,0.009,1
"Rskr",0.177723339381112,-0.0644535713505645,0,0.009,1
"Sarm1",0.177723339381112,-0.0204420360195702,0,0.009,1
"Evi2",0.177723339381112,-0.0525729714729574,0,0.009,1
"Adap2os",0.177723339381112,-0.00591968733972966,0,0.009,1
"Slfn4",0.177723339381112,-0.125432593579974,0,0.009,1
"Gm12576",0.177723339381112,-0.011824156047548,0,0.009,1
"Spata20",0.177723339381112,-0.00555450166265107,0,0.009,1
"Zfp652os",0.177723339381112,-0.00848943720799009,0,0.009,1
"Lrrc46",0.177723339381112,-0.00935134998603371,0,0.009,1
"1700001P01Rik",0.177723339381112,-0.011824156047548,0,0.009,1
"Fbxo47",0.177723339381112,-0.117520513186732,0,0.009,1
"Tcap",0.177723339381112,-0.0132598655624247,0,0.009,1
"Zpbp2",0.177723339381112,-0.0439194445809717,0,0.009,1
"Krt222",0.177723339381112,-0.0122612056242607,0,0.009,1
"Gm11626",0.177723339381112,-0.00639072862048123,0,0.009,1
"Scn4a",0.177723339381112,-0.0176293626143364,0,0.009,1
"Gm11696",0.177723339381112,-0.0128905219538911,0,0.009,1
"Cd300a",0.177723339381112,-0.00891185757600589,0,0.009,1
"Fads6",0.177723339381112,-0.0128905219538911,0,0.009,1
"Myo15b",0.177723339381112,-0.00572607624542406,0,0.009,1
"Gm11734",0.177723339381112,-0.00483041083420984,0,0.009,1
"Gm11767",0.177723339381112,-0.0201158162938752,0,0.009,1
"Myadml2",0.177723339381112,-0.00761119193640831,0,0.009,1
"Myadml2os",0.177723339381112,-0.0132598655624247,0,0.009,1
"Matn3",0.177723339381112,-0.00829575514918553,0,0.009,1
"2410004P03Rik",0.177723339381112,-0.0193681326805542,0,0.009,1
"Gm49700",0.177723339381112,-0.00761119193640831,0,0.009,1
"Gm4419",0.177723339381112,-0.0132598655624247,0,0.009,1
"Prkar2b",0.177723339381112,-0.100017520178352,0,0.009,1
"Efcab10",0.177723339381112,-0.00761119193640831,0,0.009,1
"Gm7008",0.177723339381112,-0.00761119193640831,0,0.009,1
"Nrcam",0.177723339381112,-0.109904949285815,0,0.009,1
"Gm26973",0.177723339381112,-0.0439194445809717,0,0.009,1
"Ppp1r36",0.177723339381112,-0.00555450166265107,0,0.009,1
"Plekhh1",0.177723339381112,-0.0115628144352503,0,0.009,1
"9230116L04Rik",0.177723339381112,-0.0161909250097015,0,0.009,1
"Gm17191",0.177723339381112,-0.00872906866408216,0,0.009,1
"Bbof1",0.177723339381112,-0.0707605368664695,0,0.009,1
"D030025P21Rik",0.177723339381112,-0.0115628144352503,0,0.009,1
"Rps6kl1",0.177723339381112,-0.00483041083420984,0,0.009,1
"Ngb",0.177723339381112,-0.0132598655624247,0,0.009,1
"Noxred1",0.177723339381112,-0.121403329134303,0,0.009,1
"Gm47167",0.177723339381112,-0.00614505467217785,0,0.009,1
"Serpina3n",0.177723339381112,-0.117416201351309,0,0.009,1
"Syne3",0.177723339381112,-0.0176293626143364,0,0.009,1
"Eml1",0.177723339381112,-0.0109374360161471,0,0.009,1
"Meg3",0.177723339381112,-0.0169021872101392,0,0.009,1
"Gm17111",0.177723339381112,-0.0115628144352503,0,0.009,1
"Amn",0.177723339381112,-0.00639072862048123,0,0.009,1
"Gm48286",0.177723339381112,-0.121292009754641,0,0.009,1
"Ighg1",0.177723339381112,-0.00875794842447246,0,0.009,1
"Ncapg2",0.177723339381112,-0.150994341860147,0,0.009,1
"Gm47802",0.177723339381112,-0.00848943720799009,0,0.009,1
"Olfr1369-ps1",0.177723339381112,-0.152298618407368,0,0.009,1
"Hist1h2bn",0.177723339381112,-0.125432593579974,0,0.009,1
"Hist1h2ab",0.177723339381112,-0.00920758087631398,0,0.009,1
"Gm40841",0.177723339381112,-0.0169021872101392,0,0.009,1
"Gm36839",0.177723339381112,-0.0525729714729574,0,0.009,1
"Cage1",0.177723339381112,-0.0128905219538911,0,0.009,1
"Bmp6",0.177723339381112,-0.00591968733972966,0,0.009,1
"Gm31683",0.177723339381112,-0.00555450166265107,0,0.009,1
"Rnf182",0.177723339381112,-0.00872906866408216,0,0.009,1
"Gm33489",0.177723339381112,-0.00547908291686706,0,0.009,1
"Tes3-ps",0.177723339381112,-0.0134951102785994,0,0.009,1
"Ecm2",0.177723339381112,-0.0340978577997102,0,0.009,1
"Gm34961",0.177723339381112,-0.00614505467217785,0,0.009,1
"6720489N17Rik",0.177723339381112,-0.00875794842447246,0,0.009,1
"Gm16133",0.177723339381112,-0.00875794842447246,0,0.009,1
"Gm47123",0.177723339381112,-0.00639072862048123,0,0.009,1
"Cdk20",0.177723339381112,-0.01179780694479,0,0.009,1
"Gm10767",0.177723339381112,-0.00920758087631398,0,0.009,1
"Gm10037",0.177723339381112,-0.0126008951921405,0,0.009,1
"Adcy2",0.177723339381112,-0.0937126079678094,0,0.009,1
"Tert",0.177723339381112,-0.121292009754641,0,0.009,1
"1700023H06Rik",0.177723339381112,-0.011824156047548,0,0.009,1
"5430425K12Rik",0.177723339381112,-0.0122532598279118,0,0.009,1
"9330111N05Rik",0.177723339381112,-0.00920758087631398,0,0.009,1
"Adgrv1",0.177723339381112,-0.00829575514918553,0,0.009,1
"Gm29680",0.177723339381112,-0.114767657585567,0,0.009,1
"Gm10320",0.177723339381112,-0.00572607624542406,0,0.009,1
"Gm35215",0.177723339381112,-0.00555450166265107,0,0.009,1
"4932411K12Rik",0.177723339381112,-0.00555450166265107,0,0.009,1
"Gm10734",0.177723339381112,-0.0134951102785994,0,0.009,1
"3110070M22Rik",0.177723339381112,-0.0552506744709223,0,0.009,1
"Oit1",0.177723339381112,-0.0122612056242607,0,0.009,1
"Zmiz1os1",0.177723339381112,-0.0122532598279118,0,0.009,1
"Gm47920",0.177723339381112,-0.0177690023678588,0,0.009,1
"Plac9b",0.177723339381112,-0.0204420360195702,0,0.009,1
"Itih4",0.177723339381112,-0.00483041083420984,0,0.009,1
"Ear1",0.177723339381112,-0.120738462850672,0,0.009,1
"Gm48933",0.177723339381112,-0.00872906866408216,0,0.009,1
"Ccnb1ip1",0.177723339381112,-0.0401245918383921,0,0.009,1
"Olfr750",0.177723339381112,-0.00639072862048123,0,0.009,1
"Gm7247",0.177723339381112,-0.0824433057463767,0,0.009,1
"Trav16n",0.177723339381112,-0.0405984640529161,0,0.009,1
"Rem2",0.177723339381112,-0.00891185757600589,0,0.009,1
"4930579G18Rik",0.177723339381112,-0.00555450166265107,0,0.009,1
"Slc7a8",0.177723339381112,-0.0169021872101392,0,0.009,1
"Rec8",0.177723339381112,-0.00555450166265107,0,0.009,1
"Cma1",0.177723339381112,-0.00547908291686706,0,0.009,1
"Atp8a2",0.177723339381112,-0.00920758087631398,0,0.009,1
"Pbk",0.177723339381112,-0.0425497918538123,0,0.009,1
"1700001G11Rik",0.177723339381112,-0.0193681326805542,0,0.009,1
"Gm5464",0.177723339381112,-0.085589627980611,0,0.009,1
"Pnma2",0.177723339381112,-0.00483041083420984,0,0.009,1
"Hr",0.177723339381112,-0.00555450166265107,0,0.009,1
"Klf12",0.177723339381112,-0.00829575514918553,0,0.009,1
"Ednrb",0.177723339381112,-0.00547908291686706,0,0.009,1
"Gm15632",0.177723339381112,-0.0800493230438853,0,0.009,1
"Cmbl",0.177723339381112,-0.102895618241038,0,0.009,1
"Gm16137",0.177723339381112,-0.0169021872101392,0,0.009,1
"Ccn3",0.177723339381112,-0.0169021872101392,0,0.009,1
"Klhl38",0.177723339381112,-0.00829575514918553,0,0.009,1
"Tmem249",0.177723339381112,-0.00483041083420984,0,0.009,1
"Apol7a",0.177723339381112,-0.0193681326805542,0,0.009,1
"Gm20420",0.177723339381112,-0.00639072862048123,0,0.009,1
"Gm31462",0.177723339381112,-0.0148469341867326,0,0.009,1
"1700001L05Rik",0.177723339381112,-0.0204420360195702,0,0.009,1
"Gm29666",0.177723339381112,-0.0134951102785994,0,0.009,1
"A930001M01Rik",0.177723339381112,-0.00863172340515685,0,0.009,1
"Odf3b",0.177723339381112,-0.0128905219538911,0,0.009,1
"Pus7l",0.177723339381112,-0.0491375090208401,0,0.009,1
"Gm49442",0.177723339381112,-0.00614505467217785,0,0.009,1
"Asic1",0.177723339381112,-0.0115628144352503,0,0.009,1
"Mettl7a2",0.177723339381112,-0.00591968733972966,0,0.009,1
"Gm5475",0.177723339381112,-0.00935134998603371,0,0.009,1
"C330013E15Rik",0.177723339381112,-0.00614505467217785,0,0.009,1
"Gm15537",0.177723339381112,-0.0161909250097015,0,0.009,1
"Gm15558",0.177723339381112,-0.0122612056242607,0,0.009,1
"Gm32817",0.177723339381112,-0.00920758087631398,0,0.009,1
"Vpreb1",0.177723339381112,-0.00920758087631398,0,0.009,1
"Dgkg",0.177723339381112,-0.0361466165343225,0,0.009,1
"Gm15651",0.177723339381112,-0.00483041083420984,0,0.009,1
"Gm32312",0.177723339381112,-0.0176293626143364,0,0.009,1
"Gm46565",0.177723339381112,-0.0774716780378975,0,0.009,1
"Slc51a",0.177723339381112,-0.121403329134303,0,0.009,1
"Sema5b",0.177723339381112,-0.0193681326805542,0,0.009,1
"2600002D14Rik",0.177723339381112,-0.00920758087631398,0,0.009,1
"Dppa2",0.177723339381112,-0.121292009754641,0,0.009,1
"Retnlg",0.177723339381112,-0.00863172340515685,0,0.009,1
"Gm31641",0.177723339381112,-0.0128905219538911,0,0.009,1
"C030010L15Rik",0.177723339381112,-0.100017520178352,0,0.009,1
"Gm3417",0.177723339381112,-0.00614505467217785,0,0.009,1
"Fpr2",0.177723339381112,-0.0176293626143364,0,0.009,1
"Vmn2r115",0.177723339381112,-0.00863172340515685,0,0.009,1
"Ccnf",0.177723339381112,-0.0115628144352503,0,0.009,1
"Nme3",0.177723339381112,-0.00761119193640831,0,0.009,1
"Tmem204",0.177723339381112,-0.0361466165343225,0,0.009,1
"Gm38655",0.177723339381112,-0.0644535713505645,0,0.009,1
"Syngap1",0.177723339381112,-0.121292009754641,0,0.009,1
"Gm49874",0.177723339381112,-0.0611478109893377,0,0.009,1
"Trp53cor1",0.177723339381112,-0.00964470251110106,0,0.009,1
"AC166172.1",0.177723339381112,-0.0176293626143364,0,0.009,1
"2310015A16Rik",0.177723339381112,-0.00761119193640831,0,0.009,1
"Zfp811",0.177723339381112,-0.00572607624542406,0,0.009,1
"Vwa7",0.177723339381112,-0.00848943720799009,0,0.009,1
"Gm17705",0.177723339381112,-0.00920758087631398,0,0.009,1
"Pou5f1",0.177723339381112,-0.00850034152540523,0,0.009,1
"Tcf19",0.177723339381112,-0.0879213796346343,0,0.009,1
"Cdsn",0.177723339381112,-0.00632930223931638,0,0.009,1
"Trim15",0.177723339381112,-0.00850034152540523,0,0.009,1
"Adgre4",0.177723339381112,-0.0370990475777719,0,0.009,1
"Catsperd",0.177723339381112,-0.00872906866408216,0,0.009,1
"Tnfsf14",0.177723339381112,-0.0204420360195702,0,0.009,1
"Gm49870",0.177723339381112,-0.00614505467217785,0,0.009,1
"A930029G22Rik",0.177723339381112,-0.00572607624542406,0,0.009,1
"Gm41609",0.177723339381112,-0.0439194445809717,0,0.009,1
"Emilin2",0.177723339381112,-0.0122532598279118,0,0.009,1
"Gm26749",0.177723339381112,-0.00850034152540523,0,0.009,1
"Ltbp1",0.177723339381112,-0.00555450166265107,0,0.009,1
"Mocos",0.177723339381112,-0.0742963728308613,0,0.009,1
"Nrg2",0.177723339381112,-0.00591968733972966,0,0.009,1
"Pcdhga2",0.177723339381112,-0.00572607624542406,0,0.009,1
"Pcdhgb4",0.177723339381112,-0.00572607624542406,0,0.009,1
"Pcdhga9",0.177723339381112,-0.00935134998603371,0,0.009,1
"Pcdhgb6",0.177723339381112,-0.0784360297977237,0,0.009,1
"Gm29994",0.177723339381112,-0.0115628144352503,0,0.009,1
"Plac8l1",0.177723339381112,-0.00632930223931638,0,0.009,1
"Gm4107",0.177723339381112,-0.0148469341867326,0,0.009,1
"Gm50361",0.177723339381112,-0.0132598655624247,0,0.009,1
"Fbn2",0.177723339381112,-0.0115628144352503,0,0.009,1
"Gm9949",0.177723339381112,-0.119863226831013,0,0.009,1
"Spire1",0.177723339381112,-0.0858673427093187,0,0.009,1
"4930503L19Rik",0.177723339381112,-0.00872906866408216,0,0.009,1
"1700120E14Rik",0.177723339381112,-0.0128905219538911,0,0.009,1
"Gm50350",0.177723339381112,-0.00761119193640831,0,0.009,1
"Gm30082",0.177723339381112,-0.011824156047548,0,0.009,1
"A930001C03Rik",0.177723339381112,-0.0122640459066798,0,0.009,1
"Peli3",0.177723339381112,-0.0805365313010139,0,0.009,1
"Slc29a2",0.177723339381112,-0.00875794842447246,0,0.009,1
"Cnih2",0.177723339381112,-0.0134951102785994,0,0.009,1
"Gm50203",0.177723339381112,-0.00850034152540523,0,0.009,1
"Gm50232",0.177723339381112,-0.00632930223931638,0,0.009,1
"Zbtb3",0.177723339381112,-0.00639072862048123,0,0.009,1
"Gm10353",0.177723339381112,-0.00850034152540523,0,0.009,1
"Gm50321",0.177723339381112,-0.102338472387405,0,0.009,1
"Ppp1r32",0.177723339381112,-0.00848943720799009,0,0.009,1
"Pga5",0.177723339381112,-0.0161909250097015,0,0.009,1
"A330040F15Rik",0.177723339381112,-0.00614505467217785,0,0.009,1
"Hectd2",0.177723339381112,-0.0169021872101392,0,0.009,1
"I830134H01Rik",0.177723339381112,-0.00848943720799009,0,0.009,1
"Rbp4",0.177723339381112,-0.00555450166265107,0,0.009,1
"E030044B06Rik",0.177723339381112,-0.0122532598279118,0,0.009,1
"Pdzd7",0.177723339381112,-0.00872906866408216,0,0.009,1
"2310034G01Rik",0.177723339381112,-0.0361466165343225,0,0.009,1
"Ppnr",0.177723339381112,-0.0115628144352503,0,0.009,1
"Gm10490",0.177723339381112,-0.00920758087631398,0,0.009,1
"Slc38a5",0.177723339381112,-0.111011652473113,0,0.009,1
"Gm7598",0.177723339381112,-0.00483041083420984,0,0.009,1
"Smarca1",0.177723339381112,-0.0122532598279118,0,0.009,1
"Ccdc160",0.177723339381112,-0.0244033247424649,0,0.009,1
"Gm28730",0.177723339381112,-0.0132598655624247,0,0.009,1
"Fgf13",0.177723339381112,-0.00555450166265107,0,0.009,1
"Gm14698",0.177723339381112,-0.00555450166265107,0,0.009,1
"Dusp9",0.177723339381112,-0.00572607624542406,0,0.009,1
"Srpk3",0.177723339381112,-0.0176293626143364,0,0.009,1
"Tktl1",0.177723339381112,-0.00872906866408216,0,0.009,1
"Gm5640",0.177723339381112,-0.01179780694479,0,0.009,1
"Gm5936",0.177723339381112,-0.0132598655624247,0,0.009,1
"Eda",0.177723339381112,-0.00547908291686706,0,0.009,1
"Cldn34c1",0.177723339381112,-0.0115628144352503,0,0.009,1
"Plp1",0.177723339381112,-0.011824156047548,0,0.009,1
"Serpina7",0.177723339381112,-0.0250926829871311,0,0.009,1
"Rnf128",0.177723339381112,-0.00920758087631398,0,0.009,1
"Pih1h3b",0.177723339381112,-0.101865700790776,0,0.009,1
"Pfkfb1",0.177723339381112,-0.00614505467217785,0,0.009,1
"Cnksr2",0.177723339381112,-0.00555450166265107,0,0.009,1
"Rai2",0.177723339381112,-0.0134951102785994,0,0.009,1
"Nhs",0.177723339381112,-0.0201158162938752,0,0.009,1
"Sec24c",0.177744421399758,0.481477660710856,0.18,0.128,1
"Rbm15",0.177800383183512,-0.0820612614356665,0.045,0.083,1
"Cobll1",0.17785531772829,-0.22945451606336,0.075,0.119,1
"Isoc2b",0.17785531772829,-0.214945844065953,0.075,0.119,1
"Picalm",0.177979577276651,-0.116160704324735,0.18,0.248,1
"Mdfic",0.178224746657098,-0.309404514478161,0.2,0.266,1
"Ipo13",0.178304969985077,-0.0772866092057078,0.09,0.138,1
"Snhg3",0.178539553763198,0.278000380997054,0.13,0.083,1
"Rab24",0.178565046581839,-0.0668209091473728,0.19,0.257,1
"Acvrl1",0.178624183365278,-0.0619074246735556,0.025,0.055,1
"Gm34455",0.178624183365278,-0.043623113797655,0.025,0.055,1
"Fam92a",0.178718286404406,-0.170620696430243,0.075,0.119,1
"Ostm1",0.178845333015029,-0.206759846390002,0.105,0.156,1
"Usp34",0.178845732553979,-0.141988757173284,0.26,0.339,1
"Mybbp1a",0.178876439589789,0.132009334615689,0.145,0.092,1
"Camk1d",0.178884783073114,0.0161928533633084,0.035,0.009,1
"Hc",0.178884783073114,0.0333464711591666,0.035,0.009,1
"Lekr1",0.178884783073114,0.015654791653,0.035,0.009,1
"Lilrb4a",0.178884783073114,-0.0118062881507403,0.035,0.009,1
"4833408A19Rik",0.178884783073114,-0.0100748919983744,0.035,0.009,1
"Lsm5",0.179179280318025,0.372112836086885,0.155,0.101,1
"Sec61b",0.179272244118146,0.338820648564282,0.395,0.339,1
"Kdm4c",0.179630122009733,0.0576429929130561,0.085,0.138,1
"Chmp3",0.179743290042893,0.28325535182967,0.29,0.229,1
"Ahnak2",0.179768601649839,0.366749665969794,0.235,0.174,1
"Usp24",0.179904423085504,0.0452016861370185,0.115,0.174,1
"Fbxl12",0.17992266598935,-0.0860945792589416,0.045,0.083,1
"Epb41l2",0.17992266598935,-0.0893064316989792,0.045,0.083,1
"Apol9a",0.179924505211357,0.202066862096436,0.075,0.037,1
"Plpp3",0.17996850578258,-0.0822703899028734,0.025,0.055,1
"Cstf2t",0.17996850578258,-0.00638614019598174,0.025,0.055,1
"4833438C02Rik",0.17996850578258,-0.0726317775493513,0.025,0.055,1
"Dpm1",0.180047863079995,-0.0600098527160473,0.255,0.33,1
"Ccdc47",0.180091945746464,-0.164569627118418,0.37,0.459,1
"Ufl1",0.180132184129702,-0.160454975207822,0.13,0.193,1
"Coq8b",0.180361271117451,-0.146018363829557,0.06,0.101,1
"Dusp10",0.180369972967295,0.0163552238827906,0.05,0.018,1
"Srd5a3",0.180462417799051,0.184979557580148,0.11,0.064,1
"Bloc1s6",0.180816519173848,0.162232037697753,0.1,0.055,1
"Tcn2",0.180978175426354,-0.162230787940751,0.19,0.257,1
"Il6st",0.180981556016368,0.0215393351158327,0.23,0.321,1
"Cactin",0.18099084062093,-0.0532176714691129,0.045,0.083,1
"Arf1",0.18100739189819,0.263352401478533,0.625,0.587,1
"Alyref",0.181067511528812,-0.307515218034716,0.13,0.183,1
"Cinp",0.18131557682282,-0.209936923594675,0.06,0.101,1
"Alg10b",0.18131557682282,-0.284898512156193,0.06,0.101,1
"Pomp",0.181358606802186,0.369478172343608,0.525,0.523,1
"Il16",0.181668366670688,0.00663500113002159,0.05,0.018,1
"Slc39a2",0.181668366670688,-0.149711243354179,0.05,0.018,1
"BE692007",0.181668366670688,0.0071496181156699,0.05,0.018,1
"Smpdl3a",0.182017036733254,-0.221422185688997,0.475,0.587,1
"Rhbdd1",0.182063716275938,-0.00883733906649545,0.045,0.083,1
"Adam10",0.182081029713092,-0.110773491189502,0.32,0.404,1
"Lsr",0.182108623265519,0.717294664157134,0.31,0.284,1
"March2",0.182145281107503,-0.20619937154276,0.23,0.303,1
"Zbtb10",0.182389619793263,-0.0408968929158458,0.02,0.046,1
"Wdr18",0.182598275667063,0.295780261404083,0.175,0.119,1
"Gpt",0.182653788089915,0.119912859198846,0.05,0.092,1
"Basp1",0.182973682579523,-0.0254761635713741,0.05,0.018,1
"Apoc1",0.182986749004551,0.27915397739497,0.085,0.046,1
"Pknox1",0.18306197590405,0.140807656459101,0.075,0.037,1
"Ubr4",0.183232882794408,0.0317055179953883,0.26,0.358,1
"Hdhd2",0.183418370453466,-0.230023338364926,0.105,0.156,1
"Fam174b",0.183435736252685,-0.229490910505079,0.63,0.716,1
"Smim1",0.183772604129133,-0.242296322388621,0.165,0.229,1
"Cc2d1a",0.183841533808862,0.086383074063357,0.07,0.119,1
"Ikbip",0.183961603016094,-0.0878924658253241,0.075,0.119,1
"Ttc9",0.183971416990756,0.267416636310058,0.085,0.046,1
"Mindy3",0.183989966176691,-0.185568840858186,0.135,0.193,1
"Tram1",0.184025107835996,0.330474941912548,0.285,0.229,1
"Sike1",0.184025107835996,-0.0742400919327745,0.24,0.312,1
"Slc35e3",0.184046568469077,0.0172144261258615,0.025,0.055,1
"Uxt",0.184074618724291,0.23345944602222,0.13,0.083,1
"Tnk1",0.184223606901243,-0.0355610170131348,0.045,0.083,1
"Nsmce3",0.184238560481663,0.130101123122373,0.12,0.183,1
"Pip5k1c",0.18442394537674,-0.0396228313098914,0.065,0.11,1
"Herc4",0.184573773629449,-0.0454283481693755,0.08,0.128,1
"mt-Nd5",0.184867181805091,-0.201489727284997,0.635,0.743,1
"Vldlr",0.18504158412868,-0.0123082694267273,0.115,0.174,1
"Camsap2",0.185170289852904,-0.227225010675265,0.06,0.101,1
"Tubgcp2",0.185170289852904,-0.0594987991742018,0.06,0.101,1
"Wdr37",0.185176033482451,0.153282175874455,0.075,0.037,1
"Cep104",0.185277061266092,0.0141155974448771,0.095,0.147,1
"Pck2",0.18531063983876,0.00847162634319887,0.045,0.083,1
"Bcdin3d",0.18531063983876,-0.0480217116961473,0.045,0.083,1
"Acer2",0.185408535577722,-0.251909286784779,0.02,0.046,1
"Ccdc17",0.185408535577722,-0.0947652043625175,0.02,0.046,1
"Cracr2b",0.185408535577722,-0.0334737653443281,0.02,0.046,1
"Med17",0.185433540147566,-0.00310830535993734,0.08,0.128,1
"Gan",0.185739760483113,0.0764834801513867,0.13,0.193,1
"Gatad2b",0.185845496981083,-0.20092076692309,0.175,0.239,1
"Nol12",0.185898368389943,0.0955415633453441,0.165,0.11,1
"Tmem87a",0.185995783031021,-0.264138230609095,0.055,0.092,1
"Sec13",0.186018477318874,0.378474034542395,0.255,0.202,1
"Dip2b",0.186081911165663,-0.0904028950386269,0.095,0.147,1
