"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Med24",0.868454744276202,-0.0437464488310942,0.05,0.045,1
"Slc12a7",0.868454744276202,0.0692814856158201,0.05,0.045,1
"Poglut3",0.868680610705493,0.129596273052471,0.135,0.127,1
"Crtc3",0.868762671965394,0.152426614806269,0.095,0.1,1
"Dtx2",0.868938143514548,0.0481158850567547,0.06,0.055,1
"Hdgfl3",0.868938143514548,-0.01916650477919,0.06,0.055,1
"Nol11",0.869325140816147,-0.113979802902622,0.105,0.109,1
"Rab27a",0.869376504679435,0.0273229037353557,0.04,0.036,1
"Kpna6",0.869579337063871,0.200343000556652,0.135,0.145,1
"Trim21",0.869668232492569,0.127117618226157,0.05,0.055,1
"Igha",0.869668232492569,0.0421242445256193,0.05,0.055,1
"Zmat5",0.869978904789245,-0.142406913971936,0.185,0.182,1
"Glg1",0.870891778076784,-0.0458048181601709,0.285,0.291,1
"Cops2",0.871021775097148,-0.0281714045777573,0.155,0.145,1
"Rpap2",0.871258723677823,0.117731493528488,0.05,0.045,1
"Tmem120b",0.871258723677823,-0.0325683993135613,0.05,0.045,1
"Cog2",0.871258723677823,0.0339864127490796,0.05,0.045,1
"Shc1",0.871404365757373,0.00415192587754609,0.115,0.118,1
"AA986860",0.871423020220292,-0.0913898225146105,0.255,0.264,1
"Gfm2",0.871510647730715,0.00882626402982685,0.06,0.055,1
"Mcam",0.871586174295422,0.105592124241201,0.03,0.027,1
"Slc18b1",0.871586174295422,0.117117022714792,0.03,0.027,1
"Ube4a",0.871641396338489,0.109985330669943,0.12,0.127,1
"Pdzd11",0.872057472417184,-0.198971210276308,0.145,0.145,1
"Ech1",0.872419965499649,-0.191793351570337,0.275,0.255,1
"Serinc1",0.872476235013521,0.176640545065046,0.365,0.364,1
"Bivm",0.872496795257404,0.0320205452142645,0.04,0.036,1
"Ddx20",0.872496795257404,0.0658129068808484,0.04,0.036,1
"Ext1",0.872556917388545,0.068389199097498,0.125,0.118,1
"Smarcd2",0.87305045705051,0.203509758550685,0.14,0.136,1
"Prkca",0.87305045705051,0.146946516267583,0.135,0.145,1
"Cdc23",0.873193126322591,-0.119110849348822,0.07,0.064,1
"Atp6ap2",0.873316179345417,0.0437391142745988,0.235,0.245,1
"Cript",0.873671323881998,-0.091373664197576,0.28,0.291,1
"Eps8l1",0.873854649609137,0.238061097557634,0.12,0.118,1
"Ankra2",0.873975358434256,-0.0633144997119201,0.08,0.073,1
"Ndufa11",0.874029285381928,0.0998753714549188,0.39,0.418,1
"Rabl3",0.874064322050827,-0.0791036530370407,0.05,0.045,1
"Ppia",0.874344695379966,0.0662596629464027,0.795,0.836,1
"Atg4b",0.874449215881759,0.224434680709249,0.105,0.1,1
"Map2k2",0.874732946264382,-0.0871429448534475,0.315,0.327,1
"4931406P16Rik",0.874862483399968,0.0138815930604125,0.095,0.1,1
"Cbr1",0.874876672242486,0.0644012530809028,0.155,0.164,1
"Epha2",0.874923347656013,0.0264674225541199,0.2,0.191,1
"Snai1",0.875109856174876,-0.0524144198132135,0.05,0.055,1
"Klf10",0.875109856174876,0.0513486029655764,0.05,0.055,1
"Eif2a",0.875170768757361,-0.224098306381096,0.11,0.1,1
"Rsl1",0.875173377206679,0.0507606295058899,0.03,0.027,1
"Cib2",0.875619070841479,0.0600794596646553,0.04,0.036,1
"Lrp1",0.875619070841479,0.0307353159281353,0.04,0.036,1
"Itgb3bp",0.875881797004619,-0.0632973992308033,0.07,0.073,1
"Creg1",0.876107200750045,-0.168854689957298,0.365,0.364,1
"4732440D04Rik",0.876659709021081,0.0272753225284555,0.06,0.055,1
"Golga7",0.87683199121112,-0.04509513702768,0.18,0.182,1
"Ccdc22",0.876871504717599,0.0801683734150562,0.05,0.045,1
"Cog5",0.876897425904301,0.0295343520767491,0.095,0.1,1
"Psmc5",0.876995274355833,0.125189407947168,0.35,0.382,1
"Bop1",0.877120842358922,0.0273247416774754,0.105,0.109,1
"Gm43260",0.877215738089739,-0.0322013147245993,0.06,0.064,1
"Armc6",0.877377460972913,-0.125429080157267,0.025,0.027,1
"Rab2b",0.877377460972913,-0.0295704535134924,0.025,0.027,1
"Grsf1",0.877540848811952,0.111078414478599,0.13,0.136,1
"Ranbp9",0.877719504929721,0.0494854890866341,0.14,0.145,1
"Rbx1",0.877901177769525,0.163237742007253,0.525,0.627,1
"Ckap5",0.878053586722401,-0.0487757882116167,0.125,0.118,1
"Rcan1",0.878164962684208,0.0638579291802422,0.16,0.155,1
"Nudt16",0.878227331942797,-0.0784665064500594,0.07,0.073,1
"Mfsd10",0.878480848409524,-0.0252941136476779,0.08,0.073,1
"Patj",0.878511036425666,-0.124708463346504,0.23,0.218,1
"Map2k3",0.87861602444019,0.0221856361317548,0.22,0.218,1
"Atp2b4",0.878743283635555,0.0607576821945167,0.04,0.036,1
"Cep290",0.879071662040816,-0.139688959325036,0.105,0.109,1
"Qsox2",0.879607842003616,0.108108242956144,0.075,0.082,1
"Eef1akmt2",0.879680236940732,-0.0547660613799227,0.05,0.045,1
"Pard6a",0.879680236940732,-0.007320469179893,0.05,0.045,1
"Prkab1",0.87972790679337,-0.0407904652619606,0.06,0.064,1
"Exosc8",0.879999968016965,0.167419440743561,0.14,0.136,1
"Rbis",0.880398630852699,0.0193354979150762,0.24,0.227,1
"D6Wsu163e",0.880573936295203,-0.181653474459431,0.07,0.073,1
"Phactr4",0.880641732832338,0.0681656234774253,0.175,0.182,1
"Pigu",0.880735079544385,-0.0533524554564437,0.08,0.073,1
"Rbm47",0.880735079544385,-0.177037111321658,0.08,0.073,1
"Gorasp1",0.880735079544385,-0.0315295325447793,0.08,0.073,1
"Gmpr",0.881023216144386,-0.124513984721265,0.105,0.109,1
"Polrmt",0.881180502601804,-0.0360105393025391,0.025,0.027,1
"Gspt1",0.88150169019731,0.0518530480624534,0.22,0.218,1
"Lin7c",0.881696696151566,-0.204630496138208,0.2,0.2,1
"Atp8a1",0.881801613446404,0.135219049680396,0.325,0.327,1
"Mrpl44",0.88181399541091,-0.113312830211264,0.06,0.055,1
"Fuz",0.88181399541091,-0.0548041411011702,0.06,0.055,1
"Tmem144",0.881869385753013,0.111717386923024,0.04,0.036,1
"Rmnd1",0.881869385753013,0.0893206106085442,0.04,0.036,1
"Snrnp27",0.882126257399515,0.231580712069276,0.26,0.264,1
"Llgl1",0.882241286704606,0.0556847043242766,0.06,0.064,1
"Slc49a4",0.882306402123809,-0.122214612036447,0.14,0.127,1
"Snhg17",0.88235527176263,0.1181039786822,0.03,0.027,1
"Ubtd2",0.882355410791622,0.0483876347959731,0.03,0.027,1
"Pnpla2",0.882716320311446,-0.031618517428785,0.25,0.245,1
"Iah1",0.883208860179316,0.0273042390113597,0.24,0.227,1
"Gna12",0.883513725341368,0.00834675277126207,0.165,0.173,1
"Pdgfb",0.88356928381046,0.198634980113392,0.31,0.336,1
"Pdia6",0.883664238699245,0.110714242950098,0.36,0.4,1
"2610001J05Rik",0.883949062755355,-0.113585964530807,0.25,0.255,1
"Msto1",0.884321706285996,0.0380453158807762,0.095,0.091,1
"Emc1",0.884620303137014,0.355749940668141,0.18,0.182,1
"Msrb2",0.884813959907992,-0.166203277079374,0.09,0.082,1
"Fkbp2",0.88485683127034,0.0811436470928923,0.345,0.355,1
"Magi2",0.884986286119864,-0.122964577443447,0.025,0.027,1
"Ammecr1",0.884986286119864,-0.0406530967078587,0.025,0.027,1
"1700096K18Rik",0.884997329218927,0.0464273205339246,0.04,0.036,1
"Stk38l",0.884997329218927,0.0391745761719929,0.04,0.036,1
"Vps33b",0.884997329218927,-0.0258554988633909,0.04,0.036,1
"Zfp958",0.884997329218927,0.05109782542806,0.04,0.036,1
"2610028H24Rik",0.884997329218927,0.116209132080919,0.04,0.036,1
"Tmem88",0.884997329218927,0.00108230721682982,0.04,0.036,1
"1110002L01Rik",0.884997329218927,-0.0216035797476778,0.04,0.036,1
"Jcad",0.884997329218927,-0.0180818635310206,0.04,0.036,1
"Dusp19",0.885302210815247,-0.0730104433026217,0.05,0.045,1
"Eefsec",0.885302210815247,0.0607294505244093,0.05,0.045,1
"Pou6f1",0.885302210815247,0.0220849427042231,0.05,0.045,1
"Lst1",0.885302210815247,-0.0449108309103372,0.05,0.045,1
"Bcl7b",0.885468975312627,-0.085256993026805,0.145,0.136,1
"Lmbrd2",0.885483843949339,-0.157430138208057,0.12,0.109,1
"Scp2",0.885487451083186,-0.0250441438403952,0.495,0.527,1
"Lcmt2",0.885950096026413,0.0444947768398021,0.03,0.027,1
"Coq3",0.885950096026413,0.0861358226754945,0.03,0.027,1
"Rdh13",0.885950096026413,0.0365601809672468,0.03,0.027,1
"Zfp143",0.885950096026413,0.0501306856596258,0.03,0.027,1
"Timm21",0.885966833076649,0.0901439345540869,0.115,0.109,1
"Cul9",0.886010585402396,0.0808466861954541,0.05,0.055,1
"Dpy30",0.886085249521932,0.0590866760487664,0.155,0.145,1
"Psmg2",0.886085249521932,-0.0182535766077174,0.155,0.145,1
"Bcat2",0.886091044755389,0.101508820276442,0.085,0.082,1
"Csnk1d",0.88659260121067,0.193559649864421,0.24,0.236,1
"Chm",0.886688734255431,-0.191309066883324,0.09,0.091,1
"4930453N24Rik",0.88684391596136,-0.072980648360282,0.205,0.209,1
"Serpinb6a",0.886899186853703,0.0276759781654352,0.505,0.527,1
"Ptpn23",0.88695236704786,0.000384811664750462,0.085,0.091,1
"Ssna1",0.886959007720219,-0.0879307870927249,0.185,0.173,1
"Lyrm4",0.886973291868025,-0.14413893067501,0.06,0.055,1
"Fam104a",0.887240798209972,0.239172524927289,0.335,0.336,1
"Tsen54",0.88727158038023,0.0558127336135011,0.06,0.064,1
"Fut8",0.88736429331865,-0.063542665138585,0.08,0.082,1
"Ndufb5",0.887523041099213,0.13353204935855,0.32,0.355,1
"Phc1",0.888115382704485,-0.0489344400687399,0.05,0.045,1
"Cd320",0.888115382704485,-0.108774155964546,0.05,0.045,1
"Veph1",0.888127065972266,-0.0925372909154233,0.04,0.036,1
"Zc3h12a",0.888127065972266,0.00162970860035902,0.04,0.036,1
"Otud3",0.888127065972266,-0.0177969407181879,0.04,0.036,1
"Saal1",0.888127065972266,-0.0146468170762291,0.04,0.036,1
"Ciz1",0.888145910525268,0.134905306635702,0.12,0.127,1
"Jagn1",0.888193324398267,0.114287891009435,0.135,0.127,1
"Tst",0.888267084870721,-0.0245608069105496,0.085,0.082,1
"Ldlr",0.888462522742792,0.1777927052107,0.095,0.091,1
"Rab1b",0.888473391226032,0.0279096500105478,0.195,0.2,1
"Abtb2",0.888794724961242,-0.101347147401447,0.025,0.027,1
"Kcnab2",0.888794724961242,-0.0271504938226208,0.025,0.027,1
"A930024E05Rik",0.888794724961242,-0.0366938384597282,0.025,0.027,1
"Hdhd5",0.888794724961242,-0.0718811310464002,0.025,0.027,1
"Bbs4",0.888794724961242,0.0344715835932972,0.025,0.027,1
"Gpr68",0.888794724961242,-0.0272891762350964,0.025,0.027,1
"Akap17b",0.888794724961242,-0.0806691684433661,0.025,0.027,1
"Hipk3",0.889080688053642,0.0948803496618419,0.255,0.264,1
"Acads",0.889111350610873,-0.17538700857453,0.15,0.136,1
"Fbxo22",0.889123710097107,0.0256274883145842,0.095,0.1,1
"Rmdn3",0.889284845474625,0.075625678398278,0.15,0.145,1
"Inhbb",0.889547129678027,-0.0161794360657728,0.03,0.027,1
"Wdr34",0.889547129678027,0.0868923855120071,0.03,0.027,1
"Acot1",0.889547129678027,0.038733820023967,0.03,0.027,1
"Fam118a",0.889547129678027,0.018524025577609,0.03,0.027,1
"Prdm4",0.889554751499305,-0.010709329417942,0.06,0.055,1
"Rfesd",0.889554751499305,-0.0623259232497879,0.06,0.055,1
"G6pdx",0.889554751499305,0.0233387192011666,0.06,0.055,1
"Sdccag8",0.889580265008197,-0.35880030160618,0.08,0.082,1
"Dnase1l1",0.889761491726869,-0.17487700442212,0.08,0.073,1
"Glce",0.889788444170905,0.0117864706044174,0.06,0.064,1
"Nudcd1",0.889788444170905,0.000319787571618435,0.06,0.064,1
"Lpcat1",0.89012551104324,0.203766175043366,0.24,0.273,1
"Arrdc1",0.890167979952139,-0.0638512896647361,0.22,0.218,1
"Git1",0.890443967382367,0.131122859959303,0.085,0.082,1
"Gm26569",0.890929964628394,-0.0969418946227975,0.05,0.045,1
"Prrg2",0.891115846373234,-0.0571706998060685,0.155,0.145,1
"Tars",0.891164071638918,0.0107408592125383,0.095,0.1,1
"Cmtm7",0.891235902659368,-0.0999775835603307,0.155,0.155,1
"Rfx5",0.891258547868108,0.00650327882933788,0.04,0.036,1
"Mrps23",0.891639351106856,-0.0206698906180059,0.185,0.173,1
"Ankrd37",0.892137382723119,0.0510224655262547,0.06,0.055,1
"Sash1",0.892266514355159,-0.0148297992012943,0.105,0.1,1
"Rasal2",0.892306419223246,-0.067587287730924,0.06,0.064,1
"Cldn5",0.892306419223246,-0.0989863214131158,0.06,0.064,1
"Exosc7",0.892366625677149,-0.0287112016978086,0.145,0.136,1
"Ranbp1",0.892478355529042,-0.0386571351324714,0.325,0.327,1
"Dusp12",0.892605732376183,0.0193662905493323,0.025,0.027,1
"D730003I15Rik",0.892605732376183,-0.0420249704828646,0.025,0.027,1
"Mpp6",0.892605732376183,-0.0381895706678386,0.025,0.027,1
"Cep83os",0.892605732376183,-0.00603191075694964,0.025,0.027,1
"Pcgf2",0.892605732376183,-0.127550216552387,0.025,0.027,1
"Ppif",0.892605732376183,-0.0594015447195978,0.025,0.027,1
"Ankrd33b",0.892605732376183,-0.059652926181931,0.025,0.027,1
"AW554918",0.892605732376183,-0.108756295269826,0.025,0.027,1
"Snhg4",0.892605732376183,-0.0975297012051565,0.025,0.027,1
"Ppp1r3f",0.892605732376183,-0.0281847186195434,0.025,0.027,1
"Mettl26",0.892872782453271,-0.0105945089695901,0.25,0.255,1
"Twf1",0.893059714503847,0.165955354016187,0.22,0.218,1
"C77080",0.893146438655481,0.0370269234711218,0.03,0.027,1
"Nsun5",0.893146438655481,0.0136074819422719,0.03,0.027,1
"Wdcp",0.893146438655481,0.0393242222787848,0.03,0.027,1
"Tdp1",0.893146438655481,0.104574317334986,0.03,0.027,1
"Spats2",0.893146438655481,0.023410888008776,0.03,0.027,1
"Nudt5",0.893149984192083,0.0162228063535901,0.185,0.191,1
"Osbpl9",0.893153334495173,0.0630595875772928,0.455,0.464,1
"Efl1",0.893372466988639,-0.0724278382976769,0.09,0.082,1
"Anapc10",0.893372466988639,-0.26282988708628,0.09,0.082,1
"Svbp",0.893650188647795,-0.306176160362154,0.225,0.218,1
"Sf3b5",0.893976747675847,0.10252994760968,0.38,0.409,1
"Zfp933",0.894391726679868,-0.0354125166377227,0.04,0.036,1
"Ifitm1",0.894391726679868,-0.128434669978891,0.04,0.036,1
"Sap30l",0.894427027416153,-0.24445648178016,0.205,0.191,1
"Eif3j1",0.89452574650503,0.00073158790301886,0.275,0.282,1
"Stap2",0.894703676592098,-0.0488028717805782,0.105,0.109,1
"Ruvbl2",0.894791924033581,-0.0882634457008315,0.07,0.064,1
"Atp13a2",0.89482548046487,-0.00572674771885207,0.06,0.064,1
"Mak16",0.895109650577011,-0.0996615859619526,0.09,0.091,1
"Cyp4f39",0.895246944088886,0.010372383471227,0.095,0.1,1
"Commd9",0.896226694862684,-0.127989052590359,0.155,0.155,1
"Galt",0.896233290006721,-0.165328852340801,0.08,0.082,1
"Gpr180",0.896233636711004,0.0691341255953032,0.105,0.1,1
"Mon1b",0.896238357673786,0.0776095531803038,0.02,0.018,1
"AV099323",0.896419221436953,-0.00391503498916285,0.025,0.027,1
"Zcchc3",0.896419221436953,0.000964547017218986,0.025,0.027,1
"Prickle2",0.896419221436953,-0.0265660348980472,0.025,0.027,1
"Zbtb45",0.896419221436953,0.0349988466205423,0.025,0.027,1
"Gm31597",0.896419221436953,-0.0188150260419596,0.025,0.027,1
"Adamtsl3",0.896419221436953,0.00373016525512851,0.025,0.027,1
"Plvap",0.896419221436953,-0.0927341238958517,0.025,0.027,1
"Arhgef40",0.896419221436953,-0.00617010920431176,0.025,0.027,1
"Gm45871",0.896419221436953,-0.00364591353897784,0.025,0.027,1
"Platr21",0.896419221436953,-0.053990186726314,0.025,0.027,1
"Rab29",0.896563218460425,-0.024627505740877,0.05,0.045,1
"Nanp",0.896747949727179,0.027761980909952,0.03,0.027,1
"Ift74",0.896747949727179,0.0516116183500082,0.03,0.027,1
"Nid1",0.896747949727179,0.0642575281406922,0.03,0.027,1
"Smarcd3",0.897028402427878,-0.0817480864343671,0.07,0.073,1
"Txnrd2",0.897028402427878,-0.0165747195853155,0.07,0.073,1
"Adat2",0.897196914138612,-0.191711220357529,0.07,0.064,1
"Selplg",0.897225826788935,0.175491500373155,0.1,0.109,1
"Ap4b1",0.897345602790526,-0.00716841191577225,0.06,0.064,1
"Dars2",0.897526554101519,-0.0534666801835733,0.04,0.036,1
"Zfp335",0.897526554101519,-0.0483162034589082,0.04,0.036,1
"Gmds",0.897656445084879,0.170303063651175,0.085,0.091,1
"Brix1",0.897715537945052,-0.076001490475031,0.115,0.118,1
"Zfas1",0.89775269816628,0.143591354380566,0.145,0.155,1
"Rpl38",0.89853451268173,0.0322059835499,0.82,0.818,1
"Rnf126",0.898618321916443,0.0287837431482209,0.105,0.109,1
"Cltc",0.8986945573064,0.0697018441264632,0.45,0.464,1
"Oma1",0.899381820179951,-0.0972422030770441,0.05,0.045,1
"Tmem222",0.899509823473503,0.166679954567222,0.15,0.155,1
"Tipin",0.899866761062849,0.0577020879118854,0.06,0.064,1
"B230208H11Rik",0.899866761062849,0.0338004765085355,0.06,0.064,1
"Smurf1",0.900203355254425,-0.0742872732418463,0.105,0.1,1
"Gm14296",0.900235105043787,-0.0106335843290995,0.025,0.027,1
"Gm12454",0.900235105043787,-0.00630938205804858,0.025,0.027,1
"Nupl2",0.900235105043787,0.0241785521645873,0.025,0.027,1
"3110082I17Rik",0.900235105043787,-0.0320079838713396,0.025,0.027,1
"Tpk1",0.900235105043787,-0.077728362637044,0.025,0.027,1
"Ccl17",0.900235105043787,0.00793111381731272,0.025,0.027,1
"Pigb",0.900235105043787,0.0266662297496411,0.025,0.027,1
"Ifng",0.900235105043787,0.0530521052122588,0.025,0.027,1
"Xpnpep3",0.900235105043787,0.00677514936903789,0.025,0.027,1
"Ttc39c",0.900235105043787,-0.0310452645141852,0.025,0.027,1
"Nexmif",0.900235105043787,0.0188679048138768,0.025,0.027,1
"Acbd5",0.90029517163683,0.169015201760583,0.22,0.218,1
"Tada1",0.900351589525383,0.0638901310711485,0.03,0.027,1
"Ppox",0.900351589525383,-0.0645211128175163,0.03,0.027,1
"Rbm19",0.900351589525383,-0.00288836360550061,0.03,0.027,1
"Mier2",0.900351589525383,-0.00341489160445284,0.03,0.027,1
"Scfd2",0.900630337739607,0.0212704422878378,0.02,0.018,1
"Vwf",0.900630337739607,0.0722992290032989,0.02,0.018,1
"Gm45441",0.900630337739607,0.0775043178059808,0.02,0.018,1
"Ccdc134",0.900630337739607,0.0344236393129286,0.02,0.018,1
"2310010J17Rik",0.900662981749828,-0.0144563645292239,0.04,0.036,1
"Sdf4",0.90098497198348,0.152862289001973,0.44,0.482,1
"1110032A03Rik",0.901000092338785,-0.0566920538767589,0.145,0.136,1
"Cul4b",0.901421213264401,0.148736030251079,0.075,0.073,1
"Zfp771",0.902124157143336,-0.159547480756544,0.13,0.118,1
"Grik5",0.902388930113113,0.0461668298188883,0.06,0.064,1
"Taf9b",0.902388930113113,0.0204310534317776,0.06,0.064,1
"Lcor",0.90253543576494,0.0717196822441021,0.105,0.109,1
"Gng10",0.902870618116775,0.0253604554263028,0.15,0.155,1
"Dlgap4",0.9033330259093,0.112124025895632,0.23,0.227,1
"Cmtm6",0.903726847237657,0.0626994197375222,0.225,0.218,1
"Elp4",0.903800961166597,-0.104928981821102,0.04,0.036,1
"Tyms",0.903800961166597,-0.0517826396917305,0.04,0.036,1
"Zfp748",0.903800961166597,-0.028469754156091,0.04,0.036,1
"Sap18",0.903819358980114,0.0625780820384858,0.315,0.327,1
"Il1b",0.903957284550695,-0.216739970711337,0.03,0.027,1
"Rbm12b2",0.903957284550695,-0.0782129036962202,0.03,0.027,1
"C9orf72",0.903957284550695,0.0278987574627495,0.03,0.027,1
"Vamp1",0.903957284550695,-0.0188718739246029,0.03,0.027,1
"2610021A01Rik",0.903957284550695,0.00375509412145285,0.03,0.027,1
"2610507I01Rik",0.903957284550695,0.0510236095226121,0.03,0.027,1
"Egfl6",0.903957284550695,0.0761979235862064,0.03,0.027,1
"Stk36",0.904053295930852,0.0342653934173591,0.025,0.027,1
"Dtwd1",0.904053295930852,-0.0794447850550793,0.025,0.027,1
"Mttp",0.904053295930852,0.00856183142688434,0.025,0.027,1
"Lrrc40",0.904053295930852,-0.132983727075949,0.025,0.027,1
"Mmachc",0.904053295930852,0.0199575563636959,0.025,0.027,1
"Fkbp14",0.904053295930852,0.015425082058227,0.025,0.027,1
"Neil1",0.904053295930852,-0.00555802542408865,0.025,0.027,1
"Gnb5",0.904053295930852,-0.00330136425109396,0.025,0.027,1
"Dcn",0.904053295930852,-0.193496918961538,0.025,0.027,1
"Atad5",0.904053295930852,0.00273068943797523,0.025,0.027,1
"Zc2hc1c",0.904053295930852,-0.0613446698687302,0.025,0.027,1
"G930009F23Rik",0.904053295930852,0.0164942515296954,0.025,0.027,1
"Zfp182",0.904053295930852,0.045227601481831,0.025,0.027,1
"Susd6",0.904066042941301,0.303624088632781,0.29,0.309,1
"Nup88",0.904175571734289,0.00395261277006581,0.105,0.1,1
"Chtop",0.904226900609098,0.164238901547659,0.18,0.173,1
"Clasp2",0.904912084741981,0.0666624652925496,0.06,0.064,1
"Atg16l2",0.905022797382224,-0.00266995616906548,0.05,0.045,1
"Pde3a",0.90502536225958,0.0893668846952178,0.02,0.018,1
"Lsm11",0.90502536225958,0.0320414375144432,0.02,0.018,1
"Gm10371",0.90502536225958,0.0554341105983808,0.02,0.018,1
"Zfp820",0.90502536225958,0.0484502438622936,0.02,0.018,1
"Nudt16l1",0.905115273141015,-0.0703732443805823,0.08,0.082,1
"Dusp14",0.905364995002088,-0.185027276003993,0.225,0.209,1
"Cers6",0.905704368867886,0.156266174814526,0.085,0.082,1
"Ulk2",0.905802489707556,0.154979095248993,0.175,0.182,1
"Psme4",0.905893444774302,-0.0501773520291475,0.175,0.173,1
"Camk2g",0.905991468124789,-0.0458967776565602,0.135,0.127,1
"Mmut",0.905991468124789,0.100325028021338,0.135,0.127,1
"Nit1",0.906216704930668,0.00377731859983182,0.145,0.145,1
"Aco1",0.906216704930668,0.223036640737625,0.145,0.145,1
"Abhd18",0.906940443820905,-0.0402359134211645,0.04,0.036,1
"Qrsl1",0.906940443820905,-0.0171798207760832,0.04,0.036,1
"Gtpbp6",0.906941861595589,0.0175359289765436,0.115,0.109,1
"Atp6v1b2",0.907018931871373,0.00381491593457939,0.185,0.191,1
"Nicn1",0.907436199720264,0.122272430409282,0.06,0.064,1
"B3galt4",0.907436199720264,0.0830953296013952,0.06,0.064,1
"Zdhhc9",0.907436199720264,0.0615060896644203,0.06,0.064,1
"Tcp11l1",0.907564961176552,0.000382993145745334,0.03,0.027,1
"Gm42700",0.907564961176552,-0.0357628345015512,0.03,0.027,1
"Car8",0.907564961176552,0.0170896304530657,0.03,0.027,1
"Kctd14",0.907564961176552,-0.0101840138603467,0.03,0.027,1
"Lrrc27",0.907564961176552,-0.0456805281392847,0.03,0.027,1
"Slc19a1",0.907564961176552,-0.00017201587288275,0.03,0.027,1
"Usp11",0.907564961176552,0.00528397323023248,0.03,0.027,1
"Farsa",0.907762924134008,-0.0604547207520641,0.09,0.091,1
"Tesk1",0.907847492769566,-0.0188958106263454,0.16,0.155,1
"Stox2",0.907873706672237,0.0100217167192916,0.025,0.027,1
"Uaca",0.907873706672237,0.00242187510669889,0.025,0.027,1
"Rad1",0.907873706672237,0.0739597161544486,0.025,0.027,1
"Pdia5",0.907873706672237,0.0353795322286514,0.025,0.027,1
"Mlst8",0.907873706672237,0.0208524727486049,0.025,0.027,1
"Prepl",0.907873706672237,0.0582384299245591,0.025,0.027,1
"Stard8",0.907873706672237,0.0116427765996292,0.025,0.027,1
"Nrbp1",0.908954774313601,0.0439740695166464,0.18,0.173,1
"Sema3f",0.909178321766907,0.139678159397303,0.12,0.118,1
"Bloc1s1",0.90921005605048,0.0612073119804959,0.095,0.091,1
"C330007P06Rik",0.909304837365794,-0.04037522620395,0.125,0.118,1
"Kctd2",0.909409176016473,-0.178833205623163,0.125,0.127,1
"Cep152",0.909423297896375,0.0105530511953131,0.02,0.018,1
"Fam89a",0.909423297896375,0.118753364576895,0.02,0.018,1
"Kif9",0.909423297896375,0.0206815845643604,0.02,0.018,1
"Rragb",0.909423297896375,0.0327112487593448,0.02,0.018,1
"Mid1",0.909423297896375,0.0369664477722661,0.02,0.018,1
"Psmd3",0.909553119258832,0.0245025547633911,0.29,0.282,1
"1110059G10Rik",0.909866498609148,-0.195957329475257,0.1,0.1,1
"Foxk1",0.909961249789674,0.0520061348224018,0.06,0.064,1
"Llgl2",0.9099746593935,0.184315777909902,0.235,0.236,1
"Bri3",0.909993260576605,0.0019230661825862,0.55,0.618,1
"Gorasp2",0.910026992600436,0.0993799407184558,0.27,0.264,1
"Fbxo38",0.910071138657046,0.117046755876429,0.085,0.082,1
"Adprhl2",0.910138364700768,-0.113098122149594,0.105,0.1,1
"Mrpl16",0.910138364700768,-0.00718345858977837,0.105,0.1,1
"Afg3l1",0.910254798939463,0.179443400463044,0.16,0.164,1
"Derl2",0.910340450569808,0.0414327967123603,0.245,0.255,1
"Letmd1",0.911167840629259,0.0269784694178615,0.07,0.073,1
"Nupr1l",0.911174545653739,-0.0624586476685424,0.03,0.027,1
"Suclg2",0.911174545653739,-0.173406187645097,0.03,0.027,1
"Dis3l",0.911174545653739,-0.00743373490651665,0.03,0.027,1
"Gramd1c",0.911174545653739,-0.0555417640463449,0.03,0.027,1
"Tmem184a",0.911280092567509,0.0143697066039402,0.15,0.155,1
"Gm10138",0.911696249687954,0.0122261145975095,0.025,0.027,1
"Prdm11",0.911696249687954,0.0616294478506405,0.025,0.027,1
"Leng9",0.911696249687954,0.00798142698677014,0.025,0.027,1
"Prmt9",0.911696249687954,-0.0103249125361317,0.025,0.027,1
"Bcl2a1a",0.911696249687954,0.0324908594839397,0.025,0.027,1
"Adamts1",0.911696249687954,0.0385551586359354,0.025,0.027,1
"Rab8a",0.912112459021081,0.126615315900152,0.275,0.273,1
"Ints9",0.912255551113022,0.0322177488717322,0.085,0.082,1
"Grk5",0.912487209663586,0.0576266852075717,0.06,0.064,1
"Nt5c2",0.912674236113923,-0.0859227575941846,0.115,0.109,1
"Gm20559",0.913106420350295,-0.0233137074290193,0.145,0.136,1
"Gm4924",0.913223724368374,-0.15017270494191,0.04,0.036,1
"Fam89b",0.913305726359334,-0.00189482197496471,0.17,0.164,1
"Stam",0.913367467402506,0.00265137485619577,0.095,0.091,1
"Kank3",0.913367467402506,-0.0195987021782489,0.095,0.091,1
"Tbl3",0.913527274280076,-0.0280545452200074,0.07,0.073,1
"Ccnd2",0.913597649220039,0.0586431993388454,0.46,0.482,1
"Aox1",0.913824011044974,0.0331327545352434,0.02,0.018,1
"Fscn1",0.913824011044974,-0.0637706045517958,0.02,0.018,1
"Brca2",0.913824011044974,0.046008424158243,0.02,0.018,1
"Gimap1os",0.913824011044974,0.035378147058281,0.02,0.018,1
"Dysf",0.913824011044974,-1.37417184697952e-05,0.02,0.018,1
"Cacna1c",0.913824011044974,-0.0238799033146852,0.02,0.018,1
"Abcb10",0.913824011044974,0.0102471247207241,0.02,0.018,1
"Gpx2",0.913824011044974,0.0642550391920312,0.02,0.018,1
